SMILES,Name,Val
O=C(NCCn1ccnc1)C(=O)N1CCN(C2CC2)C(=O)C1,ZINC000339708756,0
O=C(NCCCN1CCOCC1)C(=O)NCCn1ccnc1,ZINC000339709271,0
CN1CCO[C@H]2CN(C(=O)C(=O)NCCn3ccnc3)C[C@H]21,ZINC000339709839,0
CN1CCO[C@@H]2CN(C(=O)C(=O)NCCn3ccnc3)C[C@@H]21,ZINC000339709840,0
CN1CCO[C@H]2CN(C(=O)C(=O)NCCn3ccnc3)C[C@@H]21,ZINC000339709841,0
CN1CCO[C@@H]2CN(C(=O)C(=O)NCCn3ccnc3)C[C@H]21,ZINC000339709842,0
C[C@@H]1COCCN1CCNC(=O)C(=O)NCCn1ccnc1,ZINC000339710602,0
C[C@H]1COCCN1CCNC(=O)C(=O)NCCn1ccnc1,ZINC000339710604,0
CNC(=O)N[C@H]1CCN(C(=O)C(=O)NCCn2ccnc2)C1,ZINC000339711530,0
CNC(=O)N[C@@H]1CCN(C(=O)C(=O)NCCn2ccnc2)C1,ZINC000339711532,0
O=C(NCCn1ccnc1)C(=O)N1CCN2CCOC[C@H]2C1,ZINC000339711961,0
O=C(NCCn1ccnc1)C(=O)N1CCN2CCOC[C@@H]2C1,ZINC000339711967,0
CNC(=O)[C@@]1(C)CCN(C(=O)C(=O)NCCn2ccnc2)C1,ZINC000339712024,0
CNC(=O)[C@]1(C)CCN(C(=O)C(=O)NCCn2ccnc2)C1,ZINC000339712027,0
CN(C)C(=O)NCCN(C)C(=O)C(=O)NCCn1ccnc1,ZINC000339712306,0
COC[C@]1(C)NC(=O)N(C[C@@H](O)CN2CCOCC2)C1=O,ZINC000339712724,0
COC[C@@]1(C)NC(=O)N(C[C@@H](O)CN2CCOCC2)C1=O,ZINC000339712725,0
COC[C@]1(C)NC(=O)N(C[C@H](O)CN2CCOCC2)C1=O,ZINC000339712726,0
COC[C@@]1(C)NC(=O)N(C[C@H](O)CN2CCOCC2)C1=O,ZINC000339712728,0
O=C(NCCn1ccnc1)C(=O)N1CC[C@@H](N2CCOCC2)C1,ZINC000339713228,0
O=C(NCCn1ccnc1)C(=O)N1CC[C@H](N2CCOCC2)C1,ZINC000339713230,0
Cn1c2c(ccn2CC(=O)N2CC[C@@H](O)C2)c(=O)n(C)c1=O,ZINC000339714616,0
Cn1c2c(ccn2CC(=O)N2CC[C@H](O)C2)c(=O)n(C)c1=O,ZINC000339714617,0
O=C(NCCn1ccnc1)C(=O)N1CCC[C@H]2C(=O)NC[C@H]21,ZINC000339715609,0
O=C(NCCn1ccnc1)C(=O)N1CCC[C@H]2C(=O)NC[C@@H]21,ZINC000339715611,0
O=C(NCCn1ccnc1)C(=O)N1CCC[C@@H]2C(=O)NC[C@@H]21,ZINC000339715614,0
O=C(NCCn1ccnc1)C(=O)N1CCC[C@@H]2C(=O)NC[C@H]21,ZINC000339715616,0
COCCN1C[C@H](C(=O)N2CC[C@@H](S(N)(=O)=O)C2)CC1=O,ZINC000339716330,0
COCCN1C[C@@H](C(=O)N2CC[C@H](S(N)(=O)=O)C2)CC1=O,ZINC000339716331,0
COCCN1C[C@@H](C(=O)N2CC[C@@H](S(N)(=O)=O)C2)CC1=O,ZINC000339716332,0
COCCN1C[C@H](C(=O)N2CC[C@H](S(N)(=O)=O)C2)CC1=O,ZINC000339716333,0
O=C(NCCCN1CCCCCC1=O)C(=O)N1CCNC(=O)C1,ZINC000339719895,0
COc1cnc(C(=O)N2CCN(S(N)(=O)=O)CC2)nc1,ZINC000339723200,0
CCN1CCN(CC(=O)NCc2cncnc2N)C(=O)C1=O,ZINC000339723470,0
COC(=O)c1cc(C(=O)N2CCN(S(N)(=O)=O)CC2)c[nH]1,ZINC000339723561,0
Cc1nc(S(=O)(=O)NCCC(=O)N2CC[C@H](O)C2)cn1C,ZINC000339724079,0
CC(C)n1cc(C(=O)N2CCN(S(N)(=O)=O)CC2)nn1,ZINC000339724715,0
Cn1ccc(CCC(=O)N2CCN(S(N)(=O)=O)CC2)n1,ZINC000339725188,0
C[C@](O)(C(=O)N1CCN(S(N)(=O)=O)CC1)C1CCOCC1,ZINC000339725199,0
C[C@@](O)(C(=O)N1CCN(S(N)(=O)=O)CC1)C1CCOCC1,ZINC000339725200,0
COC(=O)c1ccc(C(=O)N2CCN(S(N)(=O)=O)CC2)[nH]1,ZINC000339725736,0
Cn1cnn(CCC(=O)NCCNC(=O)c2cnccn2)c1=O,ZINC000339726773,0
CC(C)CN1CCO[C@H](CNC(=O)C(=O)N(C)CCO)C1,ZINC000339726972,0
CC(C)CN1CCO[C@@H](CNC(=O)C(=O)N(C)CCO)C1,ZINC000339726973,0
CC(C)CN1CCO[C@H](CNC(=O)C(=O)N2CC(CO)C2)C1,ZINC000339729904,0
CC(C)CN1CCO[C@@H](CNC(=O)C(=O)N2CC(CO)C2)C1,ZINC000339729908,0
COC[C@@]1(C)NC(=O)N(Cc2nc(N)nc(N(C)C)n2)C1=O,ZINC000339733275,0
COC[C@]1(C)NC(=O)N(Cc2nc(N)nc(N(C)C)n2)C1=O,ZINC000339733283,0
CC(=O)N[C@H](C)C(=O)N(C)CCN(C)C(=O)[C@H](C)NC(C)=O,ZINC000339741847,0
CC(=O)N[C@H](C)C(=O)N(C)CCN(C)C(=O)[C@@H](C)NC(C)=O,ZINC000339741851,0
CC(=O)N[C@@H](C)C(=O)N(C)CCN(C)C(=O)[C@H](C)NC(C)=O,ZINC000339741853,0
CC(=O)N1CCOC[C@@H]1C(=O)N[C@@H](C)C(=O)N1CCOCC1,ZINC000339747761,0
CC(=O)N1CCOC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCOCC1,ZINC000339747762,0
CC(=O)N1CCOC[C@H]1C(=O)N[C@H](C)C(=O)N1CCOCC1,ZINC000339747763,0
CC(=O)N1CCOC[C@@H]1C(=O)N[C@H](C)C(=O)N1CCOCC1,ZINC000339747764,0
NC(=O)[C@H]1CN(C(=O)NCCNC(=O)c2cccnc2)CCO1,ZINC000339747911,0
NC(=O)[C@@H]1CN(C(=O)NCCNC(=O)c2cccnc2)CCO1,ZINC000339747913,0
NC(=O)[C@H]1CN(C(=O)C(=O)NCCCOCC2CC2)CCO1,ZINC000339748732,0
NC(=O)[C@@H]1CN(C(=O)C(=O)NCCCOCC2CC2)CCO1,ZINC000339748735,0
CN1CCN(C(=O)CCNC(=O)NC[C@@H]2COCCO2)CC1,ZINC000339765438,0
CN1CCN(C(=O)CCNC(=O)NC[C@H]2COCCO2)CC1,ZINC000339765449,0
Cn1cc(S(=O)(=O)NCC(=O)N(CCO)CC2CC2)cn1,ZINC000339766344,0
CNC(=O)CCCNC(=O)NCCC(=O)N1CCN(C)CC1,ZINC000339766912,0
CN(C)C(=O)CNC(=O)C(=O)NCCCOC[C@H]1CCCO1,ZINC000339769349,0
CN(C)C(=O)CNC(=O)C(=O)NCCCOC[C@@H]1CCCO1,ZINC000339769350,0
CS(=O)(=O)N1CCN(CC(=O)N(CCO)CC2CC2)CC1,ZINC000339771675,0
CCN1CCN(C(=O)C(=O)NCCCOCCOC)CC1=O,ZINC000339772711,0
CCOC(=O)CN(CC(N)=O)S(=O)(=O)c1cn(C)c(C)n1,ZINC000339773738,0
COCCOCCCNC(=O)C(=O)N1CCO[C@@H](CO)C1,ZINC000339774325,0
COCCOCCCNC(=O)C(=O)N1CCO[C@H](CO)C1,ZINC000339774340,0
COCCOCCCNC(=O)C(=O)NC[C@@H]1COCCO1,ZINC000339776290,0
COCCOCCCNC(=O)C(=O)NC[C@H]1COCCO1,ZINC000339776300,0
CC(C)COCCCNC(=O)C(=O)N1CCO[C@@H](C(N)=O)C1,ZINC000339777902,0
CC(C)COCCCNC(=O)C(=O)N1CCO[C@H](C(N)=O)C1,ZINC000339777904,0
COCCOCCCNC(=O)C(=O)N1CCNC(=O)[C@@H]1C,ZINC000339777993,0
COCCOCCCNC(=O)C(=O)N1CCNC(=O)[C@H]1C,ZINC000339777995,0
O=C(NCCCOC[C@H]1CCCO1)C(=O)N1CCNC(=O)C1,ZINC000339778156,0
O=C(NCCCOC[C@@H]1CCCO1)C(=O)N1CCNC(=O)C1,ZINC000339778157,0
COCCOCCCNC(=O)C(=O)N1CCn2ncnc2C1,ZINC000339779679,0
COC(=O)CN(C)S(=O)(=O)N1CCS(=O)(=O)CC1,ZINC000339781567,0
CNC(=O)[C@H]1CCCN1C(=O)C(=O)NCCCOCCOC,ZINC000339782498,0
CNC(=O)[C@@H]1CCCN1C(=O)C(=O)NCCCOCCOC,ZINC000339782500,0
COCCOCCCNC(=O)C(=O)N[C@@H]1CCCN(C)C1=O,ZINC000339782659,0
COCCOCCCNC(=O)C(=O)N[C@H]1CCCN(C)C1=O,ZINC000339782663,0
O=S(=O)(NC[C@H]1CCC[C@H]1O)N1CCS(=O)(=O)CC1,ZINC000339783153,0
O=S(=O)(NC[C@@H]1CCC[C@@H]1O)N1CCS(=O)(=O)CC1,ZINC000339783161,0
O=S(=O)(NC[C@@H]1CCC[C@H]1O)N1CCS(=O)(=O)CC1,ZINC000339783163,0
O=S(=O)(NC[C@H]1CCC[C@@H]1O)N1CCS(=O)(=O)CC1,ZINC000339783165,0
COCCOCCCNC(=O)C(=O)N1CC(=O)N(C)[C@H](C)C1,ZINC000339783534,0
COCCOCCCNC(=O)C(=O)N1CC(=O)N(C)[C@@H](C)C1,ZINC000339783535,0
COCCOCCCNC(=O)C(=O)N1CC[C@](C)(C(N)=O)C1,ZINC000339784130,0
COCCOCCCNC(=O)C(=O)N1CC[C@@](C)(C(N)=O)C1,ZINC000339784133,0
COCCOCCCNC(=O)C(=O)N[C@@H]1CCC(=O)N[C@@H]1C,ZINC000339786005,0
COCCOCCCNC(=O)C(=O)N[C@H]1CCC(=O)N[C@@H]1C,ZINC000339786006,0
COCCOCCCNC(=O)C(=O)N[C@H]1CCC(=O)N[C@H]1C,ZINC000339786007,0
COCCOCCCNC(=O)C(=O)N[C@@H]1CCC(=O)N[C@H]1C,ZINC000339786008,0
CCS(=O)(=O)NCCS(=O)(=O)N(C)CC(=O)OC,ZINC000339786761,0
COC(=O)CN(C)S(=O)(=O)c1cnn(CC(=O)OC)c1,ZINC000339787110,0
COCCOCCCNC(=O)C(=O)N1C[C@@H](C)O[C@H](CO)C1,ZINC000339788218,0
COCCOCCCNC(=O)C(=O)N1C[C@H](CO)O[C@@H](C)C1,ZINC000339788219,0
COCCOCCCNC(=O)C(=O)N1C[C@H](C)O[C@H](CO)C1,ZINC000339788220,0
COCCOCCCNC(=O)C(=O)N1C[C@@H](C)O[C@@H](CO)C1,ZINC000339788221,0
COC(=O)CCN(C)S(=O)(=O)N[C@@H](CO)c1cnn(C)c1,ZINC000339788389,0
COC(=O)CCN(C)S(=O)(=O)N[C@H](CO)c1cnn(C)c1,ZINC000339788390,0
COCCOCCCNC(=O)C(=O)NC[C@@H]1CN(C)CCO1,ZINC000339792755,0
COCCOCCCNC(=O)C(=O)NC[C@H]1CN(C)CCO1,ZINC000339792756,0
CCN1CCN(C(=O)C(=O)NCc2nnc3n2CCC3)CC1=O,ZINC000339794749,0
CNC(=O)NCCC(=O)N1CCN(C(=O)Cn2cnnn2)CC1,ZINC000339796378,0
C[C@@H]1CN(C(=O)C(=O)NCc2nnc3n2CCC3)CC(=O)N1C,ZINC000339797012,0
C[C@H]1CN(C(=O)C(=O)NCc2nnc3n2CCC3)CC(=O)N1C,ZINC000339797026,0
O=C(CN1CSCC1=O)N(CCO)CCN1CCOCC1,ZINC000339798117,0
CS(=O)(=O)N1CCN(CC(=O)N[C@@H]2CCCC[C@@H]2O)CC1,ZINC000339801365,0
CS(=O)(=O)N1CCN(CC(=O)N[C@H]2CCCC[C@H]2O)CC1,ZINC000339801366,0
CS(=O)(=O)N1CCN(CC(=O)N[C@H]2CCCC[C@@H]2O)CC1,ZINC000339801367,0
CS(=O)(=O)N1CCN(CC(=O)N[C@@H]2CCCC[C@H]2O)CC1,ZINC000339801368,0
Cn1cc(C(N)=O)cc1C(=O)N(CCO)CCN1CCOCC1,ZINC000339802741,0
C[C@@H](NC(=O)CN1CCN(S(C)(=O)=O)CC1)[C@H](C)CO,ZINC000339803704,0
C[C@H](CO)[C@H](C)NC(=O)CN1CCN(S(C)(=O)=O)CC1,ZINC000339803705,0
C[C@@H](CO)[C@H](C)NC(=O)CN1CCN(S(C)(=O)=O)CC1,ZINC000339803706,0
C[C@@H](CO)[C@@H](C)NC(=O)CN1CCN(S(C)(=O)=O)CC1,ZINC000339803707,0
COc1ccc(CNC(=O)C(=O)N2CCO[C@@H](CO)C2)cn1,ZINC000339804374,0
COc1ccc(CNC(=O)C(=O)N2CCO[C@H](CO)C2)cn1,ZINC000339804376,0
C[C@@H](NS(C)(=O)=O)C(=O)N(CCO)CCN1CCOCC1,ZINC000339805225,0
C[C@H](NS(C)(=O)=O)C(=O)N(CCO)CCN1CCOCC1,ZINC000339805226,0
O=C(Cn1cccnc1=O)N(CCO)CCN1CCOCC1,ZINC000339805445,0
C[C@H](CS(C)(=O)=O)C(=O)N(CCO)CCN1CCOCC1,ZINC000339806761,0
C[C@@H](CS(C)(=O)=O)C(=O)N(CCO)CCN1CCOCC1,ZINC000339806762,0
CN1CCO[C@@H](C(=O)N(CCO)CCN2CCOCC2)C1,ZINC000339806802,0
CN1CCO[C@H](C(=O)N(CCO)CCN2CCOCC2)C1,ZINC000339806803,0
COc1ccc(CNC(=O)C(=O)N2CCO[C@H](C(N)=O)C2)cn1,ZINC000339809273,0
COc1ccc(CNC(=O)C(=O)N2CCO[C@@H](C(N)=O)C2)cn1,ZINC000339809274,0
C[C@H](C(=O)N1CCN(C(=O)CN(C)C)CC1)N1CCOCC1,ZINC000339815746,0
C[C@@H](C(=O)N1CCN(C(=O)CN(C)C)CC1)N1CCOCC1,ZINC000339815749,0
CCS(=O)(=O)NCCNC(=O)COCc1ccnn1C,ZINC000339823087,0
NC(=O)Cn1ccc(NC(=O)Cn2nc3ccccn3c2=O)n1,ZINC000339827861,0
Cn1cc(S(N)(=O)=O)cc1C(=O)NCCNC(=O)C1CC1,ZINC000339828535,0
COC(=O)CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000339829425,0
COC(=O)CN(C)CC(=O)NCCCN(C)S(C)(=O)=O,ZINC000339832785,0
CCN(CCCO)C(=O)CN1CCN(S(C)(=O)=O)CC1,ZINC000339833483,0
COC(=O)Cn1ccc(NC(=O)CCn2ncn(C)c2=O)n1,ZINC000339836995,0
CCN(CCCO)C(=O)CNS(=O)(=O)c1cnn(C)c1,ZINC000339837456,0
C[C@H](C(=O)NC(=O)NC1CC1)N1CC[C@H](S(N)(=O)=O)C1,ZINC000339839298,0
C[C@@H](C(=O)NC(=O)NC1CC1)N1CC[C@H](S(N)(=O)=O)C1,ZINC000339839303,0
C[C@@H](C(=O)NC(=O)NC1CC1)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000339839304,0
C[C@H](C(=O)NC(=O)NC1CC1)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000339839306,0
CC(C)NC(=O)NC(=O)[C@@H](C)N1CC[C@H](S(N)(=O)=O)C1,ZINC000339840307,0
CC(C)NC(=O)NC(=O)[C@H](C)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000339840316,0
CC(C)NC(=O)NC(=O)[C@H](C)N1CC[C@H](S(N)(=O)=O)C1,ZINC000339840317,0
CC(C)NC(=O)NC(=O)[C@@H](C)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000339840318,0
CCCNC(=O)CN(C)C(=O)CN1CC[C@H](S(N)(=O)=O)C1,ZINC000339846815,0
CCCNC(=O)CN(C)C(=O)CN1CC[C@@H](S(N)(=O)=O)C1,ZINC000339846819,0
CC(C)(C)NC(=O)NC(=O)CN1CC[C@@H](S(N)(=O)=O)C1,ZINC000339848084,0
CC(C)(C)NC(=O)NC(=O)CN1CC[C@H](S(N)(=O)=O)C1,ZINC000339848085,0
Cc1nc2n(n1)C[C@H](NC(=O)NCCNS(C)(=O)=O)CC2,ZINC000339856215,0
Cc1nc2n(n1)C[C@@H](NC(=O)NCCNS(C)(=O)=O)CC2,ZINC000339856216,0
COCCN(C)CCCNC(=O)N1CCO[C@@H](C(N)=O)C1,ZINC000339860542,0
COCCN(C)CCCNC(=O)N1CCO[C@H](C(N)=O)C1,ZINC000339860562,0
COCCN(CCO)C(=O)Cn1cnc2c(cnn2C)c1=O,ZINC000339865596,0
CCOC(=O)[C@@H]1CCCN(C(=O)C(=O)Nc2ncn(C)n2)C1,ZINC000339878498,0
CCOC(=O)[C@H]1CCCN(C(=O)C(=O)Nc2ncn(C)n2)C1,ZINC000339878500,0
NC(=O)C(NC(=O)c1nn(-c2cccc(F)c2)cc1O)C(N)=O,ZINC000339881673,0
Cn1cnc(NC(=O)C(=O)N2CCN(c3ccccn3)CC2)n1,ZINC000339881998,0
CCNC(=O)CN1CCN(C(=O)NCCCC(=O)NC)CC1,ZINC000339886111,0
CNC(=O)[C@@H]1CCCN1C(=O)CNC(=O)c1ncc(OC)cn1,ZINC000339886162,0
CNC(=O)[C@H]1CCCN1C(=O)CNC(=O)c1ncc(OC)cn1,ZINC000339886163,0
CNS(=O)(=O)NCC(=O)Nc1cccc(S(N)(=O)=O)c1,ZINC000339886845,0
CNC(=O)CCCNC(=O)NCCS(=O)(=O)NC1CC1,ZINC000339886907,0
CNC(=O)CCCNC(=O)N1CCN(S(C)(=O)=O)CC1,ZINC000339887727,0
CC(C)OCCS(=O)(=O)NCC(=O)N1CCC[C@H]1C(N)=O,ZINC000339889493,0
CC(C)OCCS(=O)(=O)NCC(=O)N1CCC[C@@H]1C(N)=O,ZINC000339889494,0
COCCCS(=O)(=O)NCC(=O)N1CCC[C@@H]1C(N)=O,ZINC000339891413,0
COCCCS(=O)(=O)NCC(=O)N1CCC[C@H]1C(N)=O,ZINC000339891414,0
CC(C)[C@@H](CNC(=O)C(=O)N(C)CCO)N1CCOCC1,ZINC000339894238,0
CC(C)[C@H](CNC(=O)C(=O)N(C)CCO)N1CCOCC1,ZINC000339894240,0
CNS(=O)(=O)NCC(=O)Nc1ccc(S(N)(=O)=O)cc1,ZINC000339894492,0
CC(C)[C@@H](CNC(=O)C(=O)N1CC(CO)C1)N1CCOCC1,ZINC000339897375,0
CC(C)[C@H](CNC(=O)C(=O)N1CC(CO)C1)N1CCOCC1,ZINC000339897393,0
Cn1cc(S(N)(=O)=O)cc1C(=O)NC(C)(C)c1nn[nH]n1,ZINC000339898635,0
COCC(=O)N1CCN(C(=O)C(=O)Nc2noc(C)c2C)CC1,ZINC000339898983,0
NS(=O)(=O)c1cccc(CNC(=O)N2CCNC(=O)C2)c1,ZINC000339904755,0
COCCCS(=O)(=O)NCC(=O)N(C)CC(=O)NC1CC1,ZINC000339910373,0
CCNC(=O)C1CN(C(=O)c2cc(S(N)(=O)=O)cn2C)C1,ZINC000339918184,0
COC(=O)CCN1CC[C@H](NC(=O)C(=O)NCC2CC2)C1=O,ZINC000339918712,0
COC(=O)CCN1CC[C@@H](NC(=O)C(=O)NCC2CC2)C1=O,ZINC000339918713,0
Cn1cnc(NC(=O)C(=O)N2CCN(CC(F)(F)F)CC2)n1,ZINC000339919488,0
COC1(C(=O)N2CCN(S(N)(=O)=O)CC2)CCOCC1,ZINC000339922908,0
CC(C)NS(=O)(=O)NCCNC(=O)C(=O)NCC1CC1,ZINC000339923509,0
Cn1ccnc(N2CCN(C(=O)C(=O)NCC3CC3)CC2)c1=O,ZINC000339925588,0
CCCCN(CC(N)=O)C(=O)Cn1cc(S(N)(=O)=O)cn1,ZINC000339927480,0
NS(=O)(=O)CCNC(=O)c1cncc(N2CCOCC2)c1,ZINC000339932541,0
CN(CC(N)=O)C[C@@H]1CN(C(=O)C(=O)NCC2CC2)CCO1,ZINC000339934845,0
CN(CC(N)=O)C[C@H]1CN(C(=O)C(=O)NCC2CC2)CCO1,ZINC000339934846,0
O=C(CNC(=O)c1cncc(O)c1)NCCN1CCOCC1,ZINC000339938425,0
Cc1cc(NC(=O)CN2CCN(C(=O)c3cnn[nH]3)CC2)no1,ZINC000339938658,0
CC(C)OCCS(=O)(=O)NCC(=O)N1CCO[C@@H](CO)C1,ZINC000339940555,0
CC(C)OCCS(=O)(=O)NCC(=O)N1CCO[C@H](CO)C1,ZINC000339940556,0
C[C@@H](O)CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000339941179,0
C[C@H](O)CCNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000339941180,0
C[C@@H](O)CCNC(=O)[C@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000339942174,0
C[C@@H](NS(=O)(=O)c1cnn(C)c1)C(=O)NCC[C@H](C)O,ZINC000339942175,0
C[C@H](O)CCNC(=O)[C@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000339942176,0
C[C@@H](O)CCNC(=O)[C@@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000339942179,0
C[C@@H](O)CCNC(=O)Cn1ccc2c1n(C)c(=O)n(C)c2=O,ZINC000339942239,0
C[C@H](O)CCNC(=O)Cn1ccc2c1n(C)c(=O)n(C)c2=O,ZINC000339942242,0
NS(=O)(=O)c1cnn(CC(=O)N[C@@H]2CCCC[C@H]2O)c1,ZINC000339944331,0
NS(=O)(=O)c1cnn(CC(=O)N[C@H]2CCCC[C@@H]2O)c1,ZINC000339944332,0
NS(=O)(=O)c1cnn(CC(=O)N[C@H]2CCCC[C@H]2O)c1,ZINC000339944333,0
NS(=O)(=O)c1cnn(CC(=O)N[C@@H]2CCCC[C@@H]2O)c1,ZINC000339944334,0
COCCCS(=O)(=O)NCC(=O)N1CCO[C@H](CO)C1,ZINC000339944681,0
COCCCS(=O)(=O)NCC(=O)N1CCO[C@@H](CO)C1,ZINC000339944682,0
Cn1nccc1COCC(=O)NCCCN1CCNC(=O)C1,ZINC000339958366,0
CNC(=O)NCCC(=O)N(CCOC)[C@H]1CCS(=O)(=O)C1,ZINC000339959393,0
CNC(=O)NCCC(=O)N(CCOC)[C@@H]1CCS(=O)(=O)C1,ZINC000339959396,0
CN1C(=O)C(=O)N(CC(=O)Nc2ccc(C(N)=O)nc2)C1=O,ZINC000339965019,0
NC(=O)c1ccc(NC(=O)CN2CCS(=O)(=O)CC2)cn1,ZINC000339965165,0
CC(C)N=c1[nH]c(=NCCO)[nH]c(=NCCn2cccn2)[nH]1,ZINC000339969214,0
CCOC(=O)CN(CCOC)C(=O)C[C@H]1NC(=O)NC1=O,ZINC000339970603,0
CCOC(=O)CN(CCOC)C(=O)C[C@@H]1NC(=O)NC1=O,ZINC000339970604,0
COC(=O)c1cnc(N2CCN(S(N)(=O)=O)CC2)nc1,ZINC000339970931,0
COc1cc(CNC(=O)C(=O)N2CCO[C@H](C(N)=O)C2)ccn1,ZINC000339973942,0
COc1cc(CNC(=O)C(=O)N2CCO[C@@H](C(N)=O)C2)ccn1,ZINC000339973944,0
NC(=O)[C@H]1CN(C(=O)C(=O)NCc2ccc(O)cc2)CCO1,ZINC000339974197,0
NC(=O)[C@@H]1CN(C(=O)C(=O)NCc2ccc(O)cc2)CCO1,ZINC000339974198,0
CC(C)N=c1[nH]c(N(C)CC(=O)N(C)C)nc(=NCCO)[nH]1,ZINC000339977642,0
CNC(=O)[C@H]1CN(C(=O)C(=O)NCc2ccc(O)cc2)CCO1,ZINC000339982061,0
CNC(=O)[C@@H]1CN(C(=O)C(=O)NCc2ccc(O)cc2)CCO1,ZINC000339982063,0
COc1cc(CNC(=O)C(=O)N2CCO[C@@H](CO)C2)ccn1,ZINC000339982426,0
COc1cc(CNC(=O)C(=O)N2CCO[C@H](CO)C2)ccn1,ZINC000339982430,0
CC(=O)N1CCOC[C@@H]1C(=O)N1CC[C@@H](NS(C)(=O)=O)C1,ZINC000339982900,0
CC(=O)N1CCOC[C@H]1C(=O)N1CC[C@@H](NS(C)(=O)=O)C1,ZINC000339982902,0
CC(=O)N1CCOC[C@H]1C(=O)N1CC[C@H](NS(C)(=O)=O)C1,ZINC000339982904,0
CC(=O)N1CCOC[C@@H]1C(=O)N1CC[C@H](NS(C)(=O)=O)C1,ZINC000339982906,0
Cn1cnc(NC(=O)C(=O)N2CCN(CC(F)F)CC2)n1,ZINC000339987093,0
Cc1nc(NC(=O)C(=O)N2CCN(CC(F)F)CC2)nn1C,ZINC000339987540,0
CN(C)CCN(C[C@H]1CCCO1)C(=O)C(=O)Nc1ncn(C)n1,ZINC000339990137,0
CN(C)CCN(C[C@@H]1CCCO1)C(=O)C(=O)Nc1ncn(C)n1,ZINC000339990138,0
CNC(=O)CN1CCN(C(=O)[C@H]2COCCN2C(C)=O)CC1,ZINC000339991448,0
CNC(=O)CN1CCN(C(=O)[C@@H]2COCCN2C(C)=O)CC1,ZINC000339991451,0
CNC(=O)[C@H]1CN(C(=O)C(=O)NCCc2cccnc2)CCO1,ZINC000339999254,0
CNC(=O)[C@@H]1CN(C(=O)C(=O)NCCc2cccnc2)CCO1,ZINC000339999256,0
CC(C)[C@@H](CNC(=O)C(=O)N(C)CCO)N1CCN(C)CC1,ZINC000340000628,0
CC(C)[C@H](CNC(=O)C(=O)N(C)CCO)N1CCN(C)CC1,ZINC000340000630,0
COC[C@@H](NC(=O)c1cc(S(N)(=O)=O)cn1C)C(=O)OC,ZINC000340002418,0
COC[C@H](NC(=O)c1cc(S(N)(=O)=O)cn1C)C(=O)OC,ZINC000340002432,0
CN(C)C(=O)CNC(=O)C(=O)NCCNC(=O)c1ccco1,ZINC000340003423,0
CN(C)CCOCCNC(=O)c1cc(S(N)(=O)=O)cn1C,ZINC000340004016,0
Cn1cc(S(N)(=O)=O)cc1C(=O)NCC(=O)NCC1CC1,ZINC000340007059,0
C[C@H](CCO)NC(=O)[C@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000340010632,0
C[C@@H](NS(=O)(=O)c1cnn(C)c1)C(=O)N[C@@H](C)CCO,ZINC000340010633,0
C[C@@H](CCO)NC(=O)[C@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000340010634,0
C[C@H](CCO)NC(=O)[C@@H](C)NS(=O)(=O)c1cnn(C)c1,ZINC000340010635,0
C[C@H](CCO)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000340011144,0
C[C@@H](CCO)NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,ZINC000340011145,0
CC(C)N=c1[nH]c(N2CCO[C@H](CO)C2)nc(=NCCO)[nH]1,ZINC000340013138,0
CC(C)N=c1[nH]c(N2CCO[C@@H](CO)C2)nc(=NCCO)[nH]1,ZINC000340013139,0
CC(C)N=c1[nH]c(=NCCO)[nH]c(=N[C@@H]2CCCNC2=O)[nH]1,ZINC000340013434,0
CC(C)N=c1[nH]c(N2CCS(=O)CC2)nc(=NCCO)[nH]1,ZINC000340016117,0
CC[C@H](COC)NC(=O)C(=O)N1CCN(C(=O)COC)CC1,ZINC000340016625,0
CC[C@@H](COC)NC(=O)C(=O)N1CCN(C(=O)COC)CC1,ZINC000340016626,0
CC[C@H](COC)NC(=O)C(=O)N1CCO[C@@H](CNC(C)=O)C1,ZINC000340018571,0
CC[C@@H](COC)NC(=O)C(=O)N1CCO[C@H](CNC(C)=O)C1,ZINC000340018574,0
CC[C@@H](COC)NC(=O)C(=O)N1CCO[C@@H](CNC(C)=O)C1,ZINC000340018575,0
CC[C@H](COC)NC(=O)C(=O)N1CCO[C@H](CNC(C)=O)C1,ZINC000340018577,0
CC[C@H](COC)NC(=O)C(=O)N1CC[C@H](S(N)(=O)=O)C1,ZINC000340019211,0
CC[C@@H](COC)NC(=O)C(=O)N1CC[C@@H](S(N)(=O)=O)C1,ZINC000340019213,0
