,SMILES,Name,Val,Neg,Pos,Mol,Cluster
46822,CS(=O)(=O)N1CC(CNC(=O)c2cnc3[nH]nnc3c2)C1,ZINC000428891788,0,0.4674270749092102,0.5325729846954346,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAWR0lEQVR4nO3daVQUV9oH8H83S4NKEBRkccSNuKBGnaiJGnfFGNQZFXEJTkiUeCQSx8SgzjEQd6PO2yaa2JPJRKLOcYyZM2IkxoiOYiJqo0YbDQqIuIAKyNrQ9PK8H6pFogj0cgcPPL9PLVbde6H+3KpbdW8hIyIwZm/yxm4Aa5o4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSE4WEwIDhYTgoPFhOBgMSEcG7sBjYQIu3bh9Gk8/zzmz4ezc2M3qKlprj3Wp5+ioABKJTp1wqJFjd2aJkhGRI3dhsYwfjwOHoSDAwCMHYsff2zsBjU1zbXHIoL84fcukzVqU5qm5hqsESOwezcAnDmD9u0buzVNUHM9FRoMUCqRmYm2bfHBB3Bza+wGNTXNsscymfDGGzh+HJ9/jqFD0bkzpk9v7DY1Nc3ydoNcjv37UVaGsjI4OyM/H/n5jd2mpqZZ9lgAPD0BoLDw0QdmVxwsDpYQHCwOlhDNPlgtW0KhQHk5dLrGblOT0ryDVVDw6DN3WnbVLEeFADw9ycOjQqttAdwdMKAiP9+9qMjD17exm9V0NNMe62MPD/mDB3G5uQBCHzzo9PPPGr7jYFfNNFienp4ACgsLH/vM7IWDxcESgoPFwRKimV681wyTh4cHgAcPHti9ltOnTxcVFR07duydd95p38zmUHCPJaTH0uv1cXFxQ4YMCQsL27BhQ5cuXebMmXPt2jU7VvGMa9bBKigouHLlys2bN2HXYF28eHHgwIEfffQREU2cODEsLMxoNO7cuTMoKCgiIuLq1av2qghAYWHh3//+9927dxuNRjsWawfUXM2YMaNt27be3t5yubx169aLFy/WarU2lqnX69evX+/s7AygS5cuJ06ckL6elZUVGRnp5OQEQC6Xh4SEpKam2lKRVqtNSEgIDQ2V6nJzc+vatavRaLSx/Xb0rAdLq9Xev3/fvmXqdLrly5c7OjoC6NixY7du3aTfMR8fn02bNpWVlVlX7KVLxX379pWiU2tMs7Ozo6OjXVxcAMhkspCQkDNnzlhUhVar3bdv37Rp01xdXaU2Ozo6BgcHe3t7A6jO8bPg2Q1WVVVVbGxs586df/e73w0ZMiQhIcEuxV68eLFfv37S4Y+MjCwvLzeZTP/5z39efPFF6VB5eXmtXbu2uLik4WXq9bR+PSkU9NJLGzt16nTs2LE6Ns7Ly4uJiWnRooVU3ZgxY06dOlV3+QaDITk5OTIy8rnnnpP2ksvlQ4YMUSqVeXl5RLR06VIAUVFRDW+zaM9osNRqdVBQEAAHB4eWLVtKP82hQ4ceOnTI6jJrnqc6d+58/PjxxzZITk4eNWoUACcnpx49smJiqKCg/mIvX6aBAwkgmYyWLNE2sMO7d+9ebGxsdVCGDBly5MiRx7YxGo3JycnR0dFShyTp2bNnbGxsVlZWzS3Pnz8v/Uro9fqG1P4/8MwF68nLlJKSEqVS6ePjI/1kX3jhhb1795pMJouK1Wg0Up8kk8kiIyPrOPxJSUlvvrkRIICee46WLaN792rf0mQilYpatCCAAgLoiWDU7/79+7Gxsa1bt66Ol9QxazSamJgY3xrPLqU8paenP62onj17Avjhhx8sboQYVgarqopyc82fqz/Y7tKlS/3796/18JeVlSmVSj8/P+kH3bt37/j4eIPBUG+ZBoNh/fr1CoVCuqI6evRoQ1py8iSFhJBMRgC1bEnR0XTrFhUUkNQirZZ++YWGDycpf+HhVGLBmfNxhYWFcXFx0kBVutSrzlNgYOCKFSs0Gk29hcTFxQF48803rW+HXVkZrKtXqXVrunWLiGjyZDu0Q+qopMNffZmSmZn5008/1dyssrJSpVJV32zs0qWLSqWqo//PyMh45ZVXqpNaWlpqUavOnKFJk8zxcnGh8HCaOpWI6MgReustAsjHh/bvt+LbrUVpaalSqfTw8HB3d3d3d4+Ojk5OTm54x/zrr78CaN26dWVlpX0aJPn+e9qyhU6ftnQ/64M1cyaFhxPZI1hpaWkDBgyoefhNJpNKpWrVqpWfn19hYeFj2+t0uvj4+MDAQClenTp1UiqVj/1ApRKk6zNfX9/vvvvO6uZdvEjh4dSxI33wAUVG0v79dOQIKZX02Wf04IHVpdZu3759APr372/FvtOnLxk06N8JCVV2a01cHCmVlJZGCxbQt99atKv1wYqJoZUr6eBBmjyZ1q2juXNp5066edOycoxGo0qlkoZIAQEBSUlJRHTjxo0xY8ZIoZk1a9aDpxy9qqqq+Pj46psFAQEBSqVSGuRnZWWNGDFC+npoaOiT0bRCaSktW0YaDY0fTwkJpFTaXmQtdDqddE68fPmypfuuX08AzZxpv9aMHm3+UF5OEydatKtNwaqspNdeowkTqE8f89UGQL6+FBpKKhX9duBSi8zMzGHDhkmHPzw8vKSkhIj27t0rPbzz9vbet29fvS0xGAy7du2SLl0B+Pv7h4aGSh2Vn5/fwYMHrfsGa7VsGaWn09GjNGyYqGARUUREBADpxr1FbtwgmYxatCBr78Q9YexY8weTicaNs2hXm4JFRIcP0wsvkFpNmzfTxInUuvWjhAE0ePDoiIiI+Pj4Gzdu1Nz9sfOUNBTKzc2dNGmSlI+QkJA7d+40vD0mkykhIUEa90kXv6Ghofn5+dZ9d08jBYuIZs0SGKxDhw4B6N69uxX7Dh5MAO3ZY6emTJliPgcdOULLl1u0qzXBOnOG+vd/NLquGQCDgVJT6a9/pUmTqHv3m6jB19c3NDRUpVIdP3585MiR1eepgoICItq7d2+bNm2ky0+VSmVFq4jIZDItXrwYwMiRI60roW7HjlFxMRHR7dtWXM42lF6vb9euHYALFy5Yuu+WLQTQH/5gWwuqqmj4cNq6lTIz6a236O236d13LR33WhwsvZ769SOg/gQbjUaNRqNSqUJDQ6XQSKQzXXVHdffu3SlTpkj/9eqrr96ShprWSkxMlMqxpZCnmT+fpJ43JYXi4kTUYLZgwQIAy5Yts3TH3FxycCCFwrZRxT/+QQD16EFGI2VlWXdmtThYGzYQQB07Wlad0Wg8f/68UqmUBv9+fn5SR6VWq9u2bSt1VDt27LC0MdXOnTuXmJhYXl6ekpICYNCgQVYXVYf58+nIEUpLoz17xAbr+PHj0nDE0vvARDR6NAH01VfW1m0wULduBNCuXUREQ4eSlxelpFhajGXBunGDWrUigKTB+7ZtZOGNIUpLSwPQo0cP6Z/l5eXPP//8uHHjcnJyLCvot7p37y6NpKRJKYGBgbaU9jTz59NHH9Enn9B774kNlslk6tChA4AUy4/o119TWBidPGlt3bt3E0BdupBeT8eOEUBt2lhx/9eyYE2c+GhAu2sXAdSvH1n0S5WbmwugXbt2Nb9ixe/lYwYPHgzg5MmT+fn5ADw9PW0ssFb/s1MhEUkXi4sWLbJ0x9OnqW9fkm7qzZpl4c4mE/XqRQB9+SUR0ahRBNDq1Za2gYgsmOj3zTc4cADu7ti0CYWFWLwYAKKjLXshnnSxJd1Ykr7i4+Mjs/mdetWzQD08PORyeVFRkclksrHMJ/n6wskJAFxd4eVl9+J/Y8aMGQD+9a9/WTqDz2BA+/bYsAEAysstq7T0XoL25Tbo0Q3h4UhJwdGjcHdHVJRlpUgaGMDiYvL3J4C2bycimjuXABo2zLLuStKqVSsAJbY8XXvCnDlzAEhXadLgoKAhMxOebdKjhbon4dRkMNDhw/Tf/9LGjRQeTlev0uTJZMnkP9Ply/3UatzP+5yITH+YRACtWGFFy6nhPdby5bh9G4MGYd48nDyJL7+EszO2b7fm/Z0i5pg3yVU306dPB7Bnz556t0xNxbvvon17jBuHlBQAWLsWsbEAMHUq5sxBenr91RUXf6fVnndy8vX0ekOrTU1bdLL8/XF4913rGt+gYJ09i+3b4egIlQoGA95+G0RYtgw9elhTpYgDX3OlTZMJ1uzZswF88803VVVVtW6QmoolSxAQgBdfxCefIC8P3btDugRo3x6//z0KC3HwIHbuRFAQXn8dly/XVV1e3noAPj4xcrlLbu4qXavCokX9UOM+kWUa0q3Nm0cALV1KRLRqFQEUGEgVFdb1kSRNpntyXpsttm7diodTKIODgwF8//33diy/sfTq1QtAYmJizS+mpaWtWLFiypTY6iccAQH0wQd0/jwRUVERZWcTEVVVUWoqZWbSvHnk7EwAyeU0bRppNLU8pS4uPqRW45df2hmN5VqtRq2WnzvnUlVlwcOPx9TVY23bhooKAJg4EV9+iQ8/BICXXkLXrlCp4OJiZZT5VNhwYWFheHg2zMnJ2bJly9ChQ4OCglatWpWUtMXXVxcZieRkXL+ODRvQty8AuLsjIAAAnJzQvz86d8bf/oacHMTEQKHAvn04dWrttWtjy8tP16xIp8uWy1t5ey+Wy1vk5q4ETG3bzndysuEtKXWELiiIPvyQiOj1139zI8PG6a+RkZEAtkujADuRnq8FBwcTUVRUFIBPP/3UjuU3loyMDJlMplAopGlFEk9Pz3nz5iUlJVm6LOfOHVq3riQ11U2thlqNq1eDS0uTq/9Xr79vNJZVVFxRq+WpqYqqKpsegdS1ErpbN9y+jV9/ffzrjrYtn+Yeq+G6dOkyZsyYtLS0s2fPurq6hoSEhIeHBwcHO1v1x398fbF0qZvBkHn37v/dv7+tpOSHkpIf3NxG+PuvKyzcYzSWuLr2bNt2rp/fhyZTpZOTvy0trycjq1cjKgoPV5TYh4gl7f+bJfON4vDhw0lJSUVFRRMmTKhe9WULR0cvf/+1Pj7L7t//7O7dj0tL/6vVniMydOz4D2kDX99Y22upZ1To44Phw5GUZHtFj3CPZanRo0dPnTrVLqmq5uDg5uMT06vX9Q4dtrdpE1FVlZWT845Ol0FkBOzwNyXq6rH69AGAqCikpCA9HTdv4o9/tL1GIQfe3d195syZ0m396pv7diy/qXJweM7L620AXbsmVlRosrMj2rSZc+/eJ+3aLfH0nC2TOVhdcl3Bku6wOThg3Tr07g29HkeP4uWXra7LTESw5HL5P//5T3HlN1VVVbecndvr9Xd0uiyZzBmQFxburqjQZGf/KS9vnY/Pck/PmTKZNdfUDbpBGhCAOXNQWYlJk5CVZUUtv/HYgddqtRERERcuXLC13Iek59AcrHpVVFzSaDpmZ8+Ry1vqdBllZT916hQfGPhjx47xCkVgZeWv2dlzNJrAe/e2mEyVFpfewNGjwUATJhBAPXtSUZEt41CS3u7i7+8v/XPz5s1SSxqy2Lxuer1+zZo1CoXC2dn5559/tqmVzUBm5nS1Gjk5i4goP/+rsrJHL5IwmfT5+Ts0muelGxOXLgV+8cXnFi0ss2DaTHExBQURQK++Sg1YKPpU6enpAJydnaW3feTm5r733nvV6+iDg4OTk61ZGZeRkTF06FBYu4Swual5v0qvv3vuXAu1WlZZmfHbrYxFRQmXL/dPTBwGwNvbe/369eXl5Q0p37L5WFlZ5OVFAL3/vkX7EREZjcYff/wxNDTU0dFRLpcrFIqWLVtGR0ffvn2baiw2HzhwIkBDhlDDXwIiLc2oXkNm34dFTdX16+FqNW7cWEBEt27FqNXIyHjaAlHj4cP7pTepVMer3skpFk9NPnGCFIpH82ca4s6dO6tWrQqQHjQACoVi0qRJo0aNkqZhubq6Lly4UJpBWlhYuGlTtoeH+RHYyy9Tvcu3rl0zDh8+Ruqo5s6dWyytdmB10pVnpKY6pqY66XTZen3B+fNuajVqngqfZDKZDhw4MGjQIOkgenp6rly5so6ftjWrdL76igBycqKkpLo2Mxrp8GFauPBb6YVjAAIDAzdu3Fj9vqtz585NmTJFLpdLZ8bIyMisrBtEVFpKSiX5+hJA3bs/dUaR9E6OVq1oxIhjPj4+++211r05mDtXP/r3+SeWENHt2x+q1bh6dXwDd01OTpaWE7u4uEhnm1pZua7w/ffNk6FrXWP84AGpVNSzJwHUu3exg4PDmDFjEhISap2CrNFowsPDpdeg9et3IjSUrlwhIioro82b6d//rr0B16/TyJHmju2NN4xPWy3NapGTQ87O5OBAV69SUdGdXcPUapSWWjZJ/vjx45999lkdG1gZLKORpk2jHTuo+pUIJ0+SyUTHjtGMGeZzpbSYZ80ays29W2+B6enpixevc3IigBwcaOZMquMNK/Hx5OZGAHl7PzV57KkWLCCAXn+diGj1agL0UbPtXolN78cqKSE3NzpwgIho8mR65RVznhwcaPJkSky0aF4sEVF2NkVHk4uL+T1mISF05gzl55vXxOp0lJJCwcHmWsLCyN4vkWwGcnPJ1ZXkcrp0icrKzGOxhr3aySK2BmvWLHrtNSovp8mTackS8vWlmBjzRDOr3bxJCxeSq6s5Xm+9RX36kE5HOTk0cya5uJCHB339tU1VNF+LFhFA06cTEX38sXmIJICtwfrTn+joUVq+nCZPppISm+5vPebePYqNJV9f2rKFFi6k1aspJ4eioujbbykvz261NDunTtGECXThAlVUmMdHNrx9sw52eM/7yJHIy8Pt23Bzg4P1Ty0f5+WFuDhcvw43N4wdiytXzE+TpkxBu3Z2q6XZadECf/4zAgJw+DDy8jBgAIKDRdRjU7DkcvPyujVrYNc5HY8oFOYPa9di5UohVTQjf/kL9u9HcTFmzUKfPrhwAVu3CqrKpsmgVVWQ7sf6+CAszD4NepoOHTBuHG7erH9LVruKCly4gIMHAcDXF198gTVrxNVmU49VVoYTJ8yfExPt0JpazZ6N8eMBYMkSfPyxqFqavgcPHi3f9vfH3btCa7P1r3+lp2PHDgDIzbW9MbWrnt4tl9t5knTz0q4dcnJgMkEux9mz5mmcwtgaLA8P87LVh7MT2LPKwQGLF2PmTLRti4oKbNsmtDZbg+XtDem55MO/scCeYSEhCAkxd1qC2VRBy5aPZio/fM0xe+aJTxUAGZEdlmQw9phm+ocwmWgcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBAcLCYEB4sJwcFiQnCwmBD/D8WtdnGUzwqoAAABrXpUWHRyZGtpdFBLTCByZGtpdCAyMDIwLjA5LjMAAHice79v7T0GIOABYkYGCBAFYnEgbmBkY0gAiTMLMCgAaTYOBg0gxcwEo9nBwswQVUxMEJqZEcZnZ8gAKwMKgNWzwPSxOUD4bA5gBcyM7BABZpgEu4MF2CRmmAS6ArhOmF3cQNczMnEwMTIDMQsDCysDKxsDGzsDOwcDB6cCJ5cGEye3AjdPBhMPbwIvXwYTH38Cv0CCgGAGk6BQgpBwBhObCIMIC4Mwd4IQX4IIMwuLCBsrGw8vn5AwNys/n5CggDgsdBhEoze+d5Bj37ofxHnadcRh5y1HMDt04k2HbxHi9iB2Sct6h1mH2Q6A2PkpMx02WJ7dC1bPFuFw8LwYWP2hPRYOyhYhYPVr7h+xv2y6D8ze+3WancdEVTA7807b/rRHy8Bs5pAp+1ebGDuA2MH/hQ7cvvLWDsRudeY5sEuwBWzmkivRB17WvQezTwjMPKCeOhvMtp1w9EBW8mMwuyjvyQHGbQpg9mWm0wcWsEDsWpc354Ba+wSwmfY+mQd+9PWDxWP3dzqEb1gBZosBADGeacCE1I8AAAABmHpUWHRNT0wgcmRraXQgMjAyMC4wOS4zAAB4nJ1Vy27cMAy8+yv4AxH4kkieszkV3QIt0H/IPf+PUCtZ8KEFdmUYxoxtjYYjyj6gH79vPz6/YB18Ow5gAhYA/OcZEfCXEfHo71vRQE3wRkVJpd/Dkk8R3uF/EtfzodIKKWNXwWLV+KLy5xUVi8AxtgZdVX49r1KLukb3woWw2p6KphepoyJCvHq5P68iRazqUKketJcuF/dWx1jnM6FXVahUcRpIvW2qYOFQH6hps61cstewShteBMW3vKQKVfeZEOI13edXOruEo00H2rTuecleC2qzNqHNiqSojN6l4ka0l272rosMFSbdW+m33NMm04tZq3terJD43EeNzfdUWhFVOrtO224u7j7rYOe9b12uUTaJjN4lpralkt8XQT13AFnsqGQg/Lh2kkge10n0Sup6LVFbJJEtksgXSRSLBBCeJBHRKd3JcpCI5DFvJwKkiyhQXaRCz2ySBmSLGPR9M4kDxSIB/e+ip9H8v81JO1rF8bCzxqxJfwJ83G/HN/SQHKPaerC0AAABHnpUWHRTTUlMRVMgcmRraXQgMjAyMC4wOS4zAAB4nCWQvW7DMAyEX6VjAsgC/0nB6OSlUzp0LDp5zxPk4Xt0DAgWPpHHOx4/t8/ve58HH8fteBx9P+V8nvr7/Pp74n/K/eCP1y2nLbKx8TQ2qbHHZOPlY6OZnmLWKFetNWj6YiEeu08rWzI2mUwea+yGGnXuNiYSgpJOTTdp5LW4kcyqcIFSSa2SsfN0LTxhfgUB0JQFcUNNWKShC+bINVCjpPkG7FU8oEdEGA8jsqIUXRbm7BfixSGdjZSzq3SaWnmjSqYAgvFSbSJsbWDDBlIrGmWGJVBO1oIVRAlJfFeZmtG6fNplHVpVhSUgQ4nAX0+EHel8LOzei1Ky4A7DWTXur38t+Viw0ZfLLwAAAABJRU5ErkJggg=="" alt=""Mol""/>",90
